Time(s)             AccelX(°/s)        AccelY(°/s)        AccelZ(°/s)        GyroX(°/s)         GyroY(°/s)         GyroZ(°/s)         Roll(°)            Pitch(°)           Yaw(°)             Temperature(℃)    
16:58:29.919        0.014               -0.021              1.050               0.000               0.000               0.000               -0.96               -0.54               116.32              30.92               
16:58:30.028        0.010               -0.018              1.051               0.000               0.000               0.000               -0.96               -0.54               116.32              30.91               
16:58:30.138        0.008               -0.018              1.047               0.000               0.000               0.000               -0.96               -0.54               116.32              30.92               
16:58:30.248        0.008               -0.016              1.050               0.000               0.000               0.000               -0.95               -0.53               116.32              30.90               
16:58:30.358        0.012               -0.018              1.052               0.000               0.000               0.000               -0.96               -0.52               116.32              30.93               
16:58:30.468        0.010               -0.017              1.046               0.000               0.000               0.000               -0.95               -0.52               116.32              30.91               
16:58:30.577        0.012               -0.017              1.044               0.000               0.000               0.000               -0.94               -0.51               116.32              30.92               
16:58:30.687        0.006               -0.016              1.052               0.000               0.061               0.000               -0.94               -0.51               116.32              30.92               
16:58:30.797        0.009               -0.019              1.050               0.000               0.000               0.000               -0.95               -0.51               116.32              30.90               
16:58:30.907        0.013               -0.018              1.048               0.000               0.000               0.000               -0.96               -0.51               116.32              30.90               
16:58:31.017        0.011               -0.019              1.057               0.000               0.000               0.000               -0.96               -0.53               116.32              30.90               
16:58:31.127        0.011               -0.019              1.048               0.000               0.000               0.000               -0.94               -0.52               116.32              30.92               
16:58:31.240        0.007               -0.018              1.053               0.000               0.000               0.000               -0.94               -0.53               116.32              30.92               
16:58:31.347        0.011               -0.017              1.051               0.000               0.000               0.000               -0.92               -0.53               116.32              30.91               
16:58:31.457        0.010               -0.018              1.050               0.061               0.000               0.000               -0.92               -0.53               116.32              30.90               
16:58:31.566        0.006               -0.020              1.047               0.000               0.000               0.000               -0.92               -0.52               116.32              30.92               
16:58:31.676        0.008               -0.015              1.055               0.000               0.000               0.000               -0.91               -0.53               116.32              30.92               
16:58:31.790        0.004               -0.019              1.050               0.000               0.000               0.000               -0.92               -0.53               116.32              30.94               
16:58:31.896        0.008               -0.019              1.043               0.000               0.000               0.000               -0.90               -0.52               116.32              30.94               
16:58:32.006        0.013               -0.014              1.053               0.000               0.000               0.000               -0.89               -0.54               116.32              30.92               
16:58:32.116        0.009               -0.020              1.045               0.000               0.000               0.000               -0.91               -0.53               116.32              30.90               
16:58:32.226        0.013               -0.016              1.051               0.000               0.000               0.000               -0.90               -0.54               116.32              30.90               
16:58:32.336        0.010               -0.017              1.052               0.000               0.000               0.000               -0.90               -0.54               116.32              30.91               
16:58:32.446        0.012               -0.014              1.043               0.000               0.000               0.000               -0.91               -0.54               116.32              30.90               
16:58:32.556        0.010               -0.014              1.050               0.000               0.000               0.000               -0.90               -0.55               116.32              30.93               
16:58:32.666        0.011               -0.015              1.048               0.000               0.000               0.000               -0.91               -0.54               116.32              30.90               
16:58:32.768        0.010               -0.019              1.051               0.000               0.000               0.000               -0.91               -0.54               116.32              30.92               
16:58:32.877        0.012               -0.019              1.047               0.000               0.000               0.000               -0.90               -0.55               116.32              30.90               
16:58:32.990        0.015               -0.020              1.047               0.000               0.000               0.000               -0.91               -0.57               116.32              30.90               
16:58:33.100        0.011               -0.018              1.049               0.000               0.000               0.000               -0.90               -0.57               116.32              30.91               
16:58:33.210        0.011               -0.018              1.051               0.000               0.000               0.000               -0.91               -0.57               116.32              30.94               
16:58:33.320        0.008               -0.016              1.057               0.000               0.000               0.000               -0.92               -0.55               116.32              30.91               
16:58:33.429        0.009               -0.015              1.052               0.000               0.000               0.000               -0.93               -0.54               116.32              30.92               
16:58:33.543        0.013               -0.017              1.048               0.000               0.000               0.000               -0.93               -0.53               116.32              30.92               
16:58:33.653        0.009               -0.018              1.046               0.000               0.000               0.000               -0.94               -0.55               116.32              30.92               
16:58:33.759        0.007               -0.018              1.051               0.000               0.000               0.000               -0.94               -0.54               116.32              30.91               
16:58:33.869        0.011               -0.017              1.051               0.000               0.000               0.000               -0.94               -0.55               116.32              30.93               
16:58:33.979        0.012               -0.018              1.052               0.000               0.000               0.000               -0.93               -0.54               116.32              30.93               
16:58:34.089        0.014               -0.016              1.049               0.000               0.000               0.000               -0.92               -0.56               116.32              30.91               
16:58:34.192        0.012               -0.015              1.045               0.000               0.000               0.000               -0.91               -0.53               116.32              30.94               
16:58:34.302        0.007               -0.017              1.048               0.000               0.000               0.000               -0.90               -0.52               116.32              30.90               
16:58:34.412        0.007               -0.017              1.055               0.000               0.000               0.000               -0.90               -0.52               116.32              30.94               
16:58:34.522        0.012               -0.018              1.042               0.061               0.000               0.000               -0.88               -0.53               116.32              30.92               
16:58:34.632        0.005               -0.018              1.049               0.000               0.000               0.000               -0.91               -0.52               116.32              30.90               
16:58:34.741        0.010               -0.020              1.043               0.000               0.000               0.000               -0.92               -0.52               116.32              30.93               
16:58:34.851        0.009               -0.019              1.048               0.000               0.000               0.000               -0.92               -0.52               116.32              30.89               
16:58:34.961        0.006               -0.016              1.051               0.000               0.000               0.000               -0.91               -0.51               116.32              30.90               
16:58:35.071        0.009               -0.019              1.049               0.000               0.000               0.000               -0.92               -0.51               116.32              30.93               
16:58:35.184        0.010               -0.018              1.048               0.000               0.000               0.000               -0.91               -0.50               116.32              30.92               
16:58:35.291        0.009               -0.013              1.050               0.000               0.000               0.000               -0.91               -0.49               116.32              30.92               
16:58:35.401        0.008               -0.018              1.046               0.000               0.000               0.000               -0.89               -0.49               116.32              30.94               
16:58:35.510        0.012               -0.021              1.045               0.000               0.000               0.000               -0.90               -0.51               116.32              30.93               
16:58:35.620        0.014               -0.019              1.047               0.000               0.000               0.000               -0.92               -0.52               116.32              30.88               
16:58:35.730        0.012               -0.017              1.048               0.000               0.000               0.000               -0.89               -0.52               116.32              30.89               
16:58:35.840        0.008               -0.013              1.049               0.000               0.000               0.000               -0.88               -0.54               116.32              30.92               
16:58:35.950        0.011               -0.021              1.046               0.000               0.000               0.000               -0.90               -0.54               116.32              30.92               
16:58:36.060        0.011               -0.018              1.051               0.000               0.000               0.000               -0.90               -0.54               116.32              30.92               
16:58:36.170        0.009               -0.021              1.045               0.000               0.000               0.000               -0.91               -0.54               116.32              30.92               
16:58:36.280        0.009               -0.017              1.042               0.000               0.000               0.000               -0.91               -0.53               116.32              30.90               
16:58:36.392        0.007               -0.013              1.050               0.000               0.000               0.000               -0.90               -0.53               116.32              30.93               
16:58:36.500        0.006               -0.017              1.053               0.000               0.000               0.000               -0.90               -0.53               116.32              30.91               
16:58:36.610        0.012               -0.018              1.050               0.000               0.000               0.000               -0.90               -0.54               116.32              30.91               
16:58:36.723        0.007               -0.016              1.044               0.000               0.000               0.000               -0.91               -0.52               116.32              30.91               
16:58:36.829        0.013               -0.015              1.051               0.000               0.000               0.000               -0.91               -0.55               116.32              30.90               
16:58:36.939        0.010               -0.018              1.051               0.000               0.000               0.000               -0.92               -0.54               116.32              30.92               
16:58:37.049        0.010               -0.016              1.044               0.000               0.000               0.000               -0.91               -0.57               116.32              30.94               
16:58:37.159        0.009               -0.020              1.042               0.000               -0.183              0.000               -0.93               -0.54               116.32              30.90               
16:58:37.269        0.011               -0.016              1.050               0.000               0.000               0.000               -0.92               -0.54               116.32              30.89               
16:58:37.379        0.008               -0.016              1.045               0.000               0.000               0.000               -0.93               -0.54               116.32              30.90               
16:58:37.488        0.012               -0.018              1.049               0.000               0.000               0.000               -0.92               -0.52               116.32              30.92               
16:58:37.598        0.009               -0.013              1.047               0.000               0.000               0.000               -0.91               -0.49               116.32              30.90               
16:58:37.708        0.010               -0.016              1.053               0.000               0.000               0.000               -0.91               -0.52               116.32              30.92               
16:58:37.818        0.006               -0.017              1.053               0.000               0.000               0.000               -0.92               -0.49               116.32              30.90               
16:58:37.928        0.009               -0.019              1.047               0.000               0.000               0.000               -0.93               -0.50               116.32              30.90               
16:58:38.038        0.008               -0.018              1.052               0.000               0.000               0.000               -0.92               -0.51               116.32              30.90               
16:58:38.147        0.011               -0.015              1.048               0.000               0.000               0.000               -0.92               -0.52               116.32              30.91               
16:58:38.250        0.012               -0.018              1.051               0.000               0.000               0.000               -0.94               -0.52               116.32              30.92               
16:58:38.359        0.010               -0.014              1.050               0.000               0.000               0.000               -0.93               -0.53               116.32              30.91               
16:58:38.468        0.011               -0.019              1.052               0.000               0.000               0.000               -0.92               -0.52               116.32              30.91               
16:58:38.579        0.008               -0.018              1.048               0.000               0.000               0.000               -0.93               -0.52               116.32              30.92               
16:58:38.688        0.010               -0.016              1.046               0.000               0.000               0.000               -0.92               -0.52               116.32              30.92               
16:58:38.798        0.009               -0.018              1.048               0.000               0.000               0.000               -0.92               -0.52               116.32              30.92               
16:58:38.907        0.007               -0.017              1.049               0.000               0.000               0.000               -0.93               -0.52               116.32              30.91               
16:58:39.017        0.010               -0.019              1.045               0.000               0.000               0.000               -0.95               -0.53               116.32              30.91               
16:58:39.127        0.011               -0.020              1.048               0.000               0.000               0.000               -0.95               -0.53               116.32              30.92               
16:58:39.237        0.009               -0.014              1.053               0.000               0.000               0.000               -0.94               -0.53               116.32              30.90               
16:58:39.347        0.012               -0.017              1.049               0.000               0.000               0.000               -0.93               -0.53               116.32              30.93               
16:58:39.457        0.011               -0.015              1.049               0.000               0.000               0.000               -0.92               -0.54               116.32              30.90               
16:58:39.567        0.010               -0.019              1.051               0.000               0.000               0.000               -0.92               -0.53               116.32              30.93               
16:58:39.676        0.008               -0.014              1.044               0.000               0.000               0.000               -0.92               -0.52               116.32              30.92               
16:58:39.786        0.009               -0.017              1.050               0.000               0.000               0.000               -0.92               -0.54               116.32              30.91               
16:58:39.896        0.009               -0.017              1.052               0.000               0.000               0.000               -0.91               -0.54               116.32              30.90               
16:58:40.006        0.007               -0.017              1.046               0.000               0.000               0.000               -0.91               -0.53               116.32              30.92               
16:58:40.115        0.016               -0.019              1.032               0.000               -1.282              0.000               -0.89               -0.53               116.32              30.92               
16:58:40.225        0.012               -0.018              1.050               0.000               -0.061              0.000               -0.90               -0.52               116.32              30.93               
16:58:40.336        0.010               -0.014              1.042               0.000               0.000               0.000               -0.91               -0.52               116.32              30.94               
16:58:40.445        0.011               -0.017              1.045               0.000               0.000               0.000               -0.92               -0.53               116.32              30.91               
16:58:40.555        0.005               -0.011              1.044               0.122               0.061               0.000               -0.88               -0.49               116.32              30.92               
16:58:40.665        0.009               -0.019              1.044               0.000               0.000               0.000               -0.91               -0.49               116.32              30.89               
16:58:40.775        0.012               -0.019              1.050               0.000               0.000               0.000               -0.93               -0.51               116.32              30.90               
16:58:40.884        0.013               -0.016              1.051               0.000               0.000               0.000               -0.94               -0.52               116.32              30.91               
16:58:40.994        0.008               -0.018              1.051               -0.061              0.000               0.000               -0.96               -0.52               116.32              30.88               
16:58:41.104        0.011               -0.017              1.055               0.000               0.000               0.000               -0.94               -0.53               116.32              30.91               
16:58:41.216        0.009               -0.018              1.049               0.000               0.061               0.000               -0.94               -0.53               116.32              30.91               
16:58:41.323        0.012               -0.016              1.051               0.000               -0.061              0.000               -0.93               -0.53               116.31              30.89               
16:58:41.433        0.011               -0.016              1.050               0.000               0.000               0.000               -0.93               -0.53               116.31              30.90               
16:58:41.543        0.013               -0.016              1.051               0.000               0.000               0.000               -0.92               -0.55               116.31              30.90               
16:58:41.653        0.013               -0.016              1.054               0.000               0.000               0.000               -0.91               -0.55               116.31              30.87               
16:58:41.763        0.007               -0.018              1.051               0.000               0.000               0.000               -0.91               -0.55               116.31              30.89               
16:58:41.872        0.002               -0.015              1.070               0.183               1.099               0.000               -0.98               -0.64               116.31              30.89               
16:58:41.982        0.011               -0.016              1.044               0.000               -0.366              0.000               -0.97               -0.64               116.31              30.87               
16:58:42.092        0.010               -0.018              1.049               0.000               0.000               0.000               -0.94               -0.61               116.31              30.90               
16:58:42.202        0.008               -0.020              1.052               0.000               0.000               0.000               -0.94               -0.57               116.31              30.91               
16:58:42.311        0.010               -0.021              1.050               0.000               0.000               0.000               -0.96               -0.55               116.31              30.92               
16:58:42.421        0.011               -0.014              1.055               0.122               0.000               0.000               -0.92               -0.55               116.31              30.89               
16:58:42.531        0.011               -0.014              1.043               0.000               0.000               0.000               -0.91               -0.57               116.31              30.89               
16:58:42.641        0.007               -0.016              1.044               0.000               0.000               0.000               -0.89               -0.54               116.31              30.89               
16:58:42.751        0.008               -0.015              1.047               0.000               0.000               0.000               -0.88               -0.54               116.31              30.93               
16:58:42.861        0.012               -0.017              1.054               0.000               0.000               0.000               -0.89               -0.55               116.31              30.91               
16:58:42.971        0.007               -0.013              1.042               0.061               0.000               0.000               -0.89               -0.53               116.31              30.89               
16:58:43.081        0.011               -0.017              1.045               0.000               0.000               0.000               -0.90               -0.54               116.31              30.90               
16:58:43.190        0.010               -0.020              1.049               0.000               0.000               0.000               -0.92               -0.54               116.31              30.88               
16:58:43.300        0.010               -0.017              1.048               0.000               0.000               0.000               -0.92               -0.53               116.31              30.90               
16:58:43.410        0.012               -0.018              1.047               0.000               0.000               0.000               -0.91               -0.53               116.31              30.89               
16:58:43.520        0.008               -0.015              1.046               0.000               0.000               0.000               -0.90               -0.53               116.31              30.87               
16:58:43.638        0.012               -0.015              1.042               0.000               0.122               0.000               -0.91               -0.52               116.31              30.90               
16:58:43.747        0.011               -0.018              1.055               0.000               0.000               0.000               -0.93               -0.53               116.31              30.89               
16:58:43.857        0.012               -0.017              1.053               0.000               0.000               0.000               -0.92               -0.52               116.31              30.88               
16:58:43.967        0.009               -0.019              1.056               0.000               0.000               0.000               -0.94               -0.52               116.31              30.89               
16:58:44.077        0.008               -0.015              1.051               0.000               0.000               0.000               -0.94               -0.52               116.31              30.89               
16:58:44.187        0.007               -0.021              1.054               0.000               0.000               0.000               -0.94               -0.52               116.31              30.90               
16:58:44.297        0.013               -0.017              1.048               0.000               0.000               0.000               -0.93               -0.52               116.31              30.91               
16:58:44.407        0.012               -0.018              1.052               0.000               0.000               0.000               -0.91               -0.53               116.31              30.89               
16:58:44.516        0.012               -0.015              1.047               0.000               0.000               0.000               -0.90               -0.53               116.31              30.89               
16:58:44.626        0.009               -0.017              1.051               0.000               0.000               0.000               -0.88               -0.54               116.31              30.90               
16:58:44.736        0.011               -0.018              1.048               0.000               0.000               0.000               -0.88               -0.55               116.31              30.89               
16:58:44.846        0.011               -0.014              1.048               0.000               0.000               0.000               -0.88               -0.56               116.31              30.90               
16:58:44.956        0.009               -0.013              1.043               0.000               0.000               0.000               -0.88               -0.55               116.31              30.88               
16:58:45.060        0.010               -0.017              1.045               0.000               0.000               0.000               -0.89               -0.53               116.31              30.90               
16:58:45.170        0.008               -0.017              1.044               0.000               0.000               0.000               -0.91               -0.54               116.31              30.90               
16:58:45.280        0.009               -0.016              1.048               0.000               0.000               0.000               -0.90               -0.54               116.31              30.92               
16:58:45.390        0.013               -0.021              1.046               0.000               0.000               0.000               -0.92               -0.54               116.31              30.90               
16:58:45.500        0.008               -0.016              1.045               0.000               0.000               0.000               -0.90               -0.55               116.31              30.89               
16:58:45.610        0.008               -0.016              1.041               0.000               0.000               0.000               -0.90               -0.54               116.31              30.92               
16:58:45.719        0.007               -0.017              1.049               0.000               0.000               0.000               -0.90               -0.54               116.31              30.91               
16:58:45.829        0.011               -0.016              1.051               0.000               0.000               0.000               -0.90               -0.54               116.31              30.90               
16:58:45.939        0.010               -0.015              1.047               0.000               0.000               0.000               -0.90               -0.54               116.31              30.91               
16:58:46.049        0.008               -0.016              1.050               0.000               0.000               0.000               -0.92               -0.53               116.31              30.92               
16:58:46.159        0.010               -0.017              1.047               0.000               0.000               0.000               -0.91               -0.54               116.31              30.89               
16:58:46.269        0.013               -0.018              1.051               0.000               0.000               0.000               -0.92               -0.53               116.31              30.91               
16:58:46.379        0.011               -0.016              1.054               0.000               0.000               0.000               -0.92               -0.54               116.31              30.91               
16:58:46.489        0.012               -0.016              1.047               -0.061              -0.183              0.000               -0.91               -0.55               116.31              30.87               
16:58:46.599        0.009               -0.018              1.049               0.000               0.000               0.000               -0.92               -0.55               116.31              30.91               
16:58:46.709        0.008               -0.015              1.051               0.000               0.000               0.000               -0.93               -0.54               116.31              30.88               
16:58:46.820        0.014               -0.017              1.041               0.000               -0.366              0.000               -0.93               -0.54               116.31              30.89               
16:58:46.928        0.009               -0.019              1.057               0.000               0.122               0.000               -0.93               -0.53               116.31              30.89               
16:58:47.037        0.003               -0.008              1.048               0.000               0.183               0.000               -0.90               -0.51               116.31              30.90               
16:58:47.147        0.009               -0.020              1.049               0.000               0.061               0.000               -0.92               -0.51               116.31              30.89               
16:58:47.257        0.007               -0.018              1.044               0.000               0.000               0.000               -0.93               -0.52               116.31              30.92               
16:58:47.367        0.012               -0.019              1.049               0.000               0.000               0.000               -0.91               -0.53               116.31              30.92               
16:58:47.477        0.008               -0.015              1.057               0.000               0.122               0.000               -0.90               -0.52               116.31              30.92               
16:58:47.587        0.013               -0.019              1.061               0.000               0.061               0.000               -0.88               -0.53               116.31              30.91               
16:58:47.697        0.008               -0.018              1.047               0.000               0.000               0.000               -0.88               -0.52               116.31              30.92               
16:58:47.806        0.009               -0.016              1.051               0.000               0.000               0.000               -0.88               -0.53               116.31              30.90               
16:58:47.916        0.007               -0.016              1.047               0.000               0.000               0.000               -0.88               -0.53               116.31              30.91               
16:58:48.026        0.009               -0.016              1.048               0.000               -0.122              0.000               -0.88               -0.53               116.31              30.91               
16:58:48.136        0.007               -0.018              1.049               0.000               0.122               0.000               -0.90               -0.52               116.30              30.89               
16:58:48.246        0.012               -0.014              1.054               0.000               0.000               0.000               -0.89               -0.52               116.30              30.90               
16:58:48.356        0.011               -0.013              1.051               0.000               0.000               0.000               -0.90               -0.54               116.30              30.90               
16:58:48.465        0.010               -0.021              1.054               0.000               -0.061              0.000               -0.92               -0.53               116.30              30.91               
16:58:48.575        0.010               -0.015              1.047               0.000               0.000               0.000               -0.91               -0.54               116.30              30.93               
16:58:48.685        0.010               -0.019              1.047               0.000               0.000               0.000               -0.94               -0.54               116.30              30.92               
16:58:48.795        0.009               -0.018              1.045               0.000               0.000               0.000               -0.93               -0.55               116.30              30.91               
16:58:48.905        0.011               -0.023              1.053               0.000               0.000               0.000               -0.92               -0.55               116.30              30.89               
16:58:49.006        0.009               -0.017              1.055               0.000               0.061               0.000               -0.92               -0.55               116.30              30.89               
16:58:49.116        0.010               -0.017              1.050               0.000               0.000               0.000               -0.92               -0.54               116.30              30.91               
16:58:49.226        0.012               -0.017              1.045               0.000               0.000               0.000               -0.91               -0.53               116.30              30.89               
16:58:49.336        0.012               -0.020              1.048               0.000               0.000               0.000               -0.91               -0.52               116.30              30.92               
16:58:49.446        0.007               -0.018              1.048               0.000               0.000               0.000               -0.91               -0.50               116.30              30.92               
16:58:49.556        0.013               -0.016              1.044               0.000               0.000               0.000               -0.91               -0.51               116.30              30.90               
16:58:49.668        0.006               -0.017              1.046               0.000               0.000               0.000               -0.90               -0.52               116.30              30.90               
16:58:49.775        0.013               -0.015              1.049               0.000               0.000               0.000               -0.90               -0.52               116.30              30.92               
16:58:49.885        0.009               -0.019              1.049               0.000               0.000               0.000               -0.91               -0.52               116.30              30.89               
16:58:49.995        0.007               -0.019              1.047               0.000               0.000               0.000               -0.90               -0.53               116.30              30.91               
16:58:50.105        0.007               -0.015              1.048               0.000               0.000               0.000               -0.90               -0.53               116.30              30.90               
16:58:50.215        0.009               -0.015              1.048               0.000               0.000               0.000               -0.90               -0.52               116.30              30.92               
16:58:50.325        0.008               -0.016              1.051               0.000               0.000               0.000               -0.90               -0.53               116.30              30.91               
16:58:50.434        0.009               -0.017              1.045               0.000               0.000               0.000               -0.90               -0.54               116.30              30.89               
16:58:50.544        0.011               -0.015              1.050               0.000               0.000               0.000               -0.90               -0.54               116.30              30.90               
16:58:50.653        0.013               -0.021              1.042               0.000               0.000               0.000               -0.92               -0.53               116.30              30.93               
16:58:50.763        0.009               -0.017              1.046               0.000               0.000               0.000               -0.92               -0.53               116.30              30.89               
16:58:50.874        0.010               -0.017              1.046               0.000               0.000               0.000               -0.91               -0.53               116.30              30.91               
16:58:50.984        0.009               -0.016              1.050               0.000               0.000               0.000               -0.90               -0.53               116.30              30.89               
16:58:51.094        0.010               -0.016              1.052               0.000               0.000               0.000               -0.90               -0.53               116.30              30.89               
16:58:51.203        0.008               -0.018              1.046               0.000               0.000               0.000               -0.90               -0.53               116.30              30.90               
16:58:51.313        0.008               -0.017              1.042               0.000               0.000               0.000               -0.91               -0.53               116.30              30.92               
16:58:51.423        0.014               -0.022              1.030               -0.061              -0.671              0.000               -0.91               -0.55               116.30              30.93               
16:58:51.533        0.010               -0.014              1.056               0.000               0.122               0.000               -0.91               -0.53               116.30              30.91               
16:58:51.643        0.013               -0.020              1.043               0.000               0.000               0.000               -0.92               -0.54               116.30              30.90               
16:58:51.752        0.012               -0.018              1.054               0.000               0.000               0.000               -0.90               -0.53               116.30              30.92               
16:58:51.862        0.015               -0.018              1.042               0.000               -0.122              0.000               -0.90               -0.55               116.30              30.94               
16:58:51.975        0.011               -0.016              1.055               0.061               0.000               0.000               -0.88               -0.55               116.30              30.91               
16:58:52.082        0.009               -0.016              1.050               0.000               0.000               0.000               -0.86               -0.56               116.30              30.89               
16:58:52.191        0.006               -0.018              1.041               0.000               -0.061              0.000               -0.86               -0.53               116.30              30.90               
